Name,Asset Serial Number,Make,Model,Odometer,Odometer unit of measure,Odometer Last Reported Time,Sample Meter,Hour meter unit of measure,Sample Date,Fluid Sample,Lab report number,Lifetime Energy Generated Value,Service Meter Unit,Lifetime Energy Generated Timestamp,Lifetime Fuel Consumed Value,Service Meter Unit,Lifetime Fuel Consumed Timestamp,Severity,Recommendation,Odometer Value,Service Meter Unit,Odometer Timestamp,Hours Value,Service Meter Unit,Analysis Date,Last Known Location,Last Known Location Last Reported Time
040-007,7W802676,CAT,777-05,24252.234404199997,mi,2024-03-10T04:05:32-06:00,4559.509480938,h,2023-09-03T00:00Z,DIFERENCIAL TRASEIRO,U330-53269-2105,,,,60232.0846767876,usGal,2024-03-10T04:05:32-06:00,Monitor Compartment,"O resultado da contagem de partículas é considerado alto para o compartimento. Níveis elevados de contaminação por partículas podem afetar o desempenho do sistema, gerar desgaste abrasivo e danificar componentes, evidenciado pelo teor de Ferro. Recomenda-se avaliar e eliminar as possíveis fontes de contaminação. Realize a filtragem da carga de fluido até atingir o nível de limpeza recomendado (ISO 4406 -/18/15). Mantenha o programa de análises regularmente, amostrando em intervalos regulares.",,,,2033.0,h,2023-10-04T00:58:26-06:00,"Itaituba, Brazil 68180",2024-03-10T04:05:32-06:00
040-007,7W802676,CAT,777-05,24252.234404199997,mi,2024-03-10T04:05:32-06:00,4559.509480938,h,2023-09-03T00:00Z,RADIADOR,U060-53286-9152,,,,60232.0846767876,usGal,2024-03-10T04:05:32-06:00,Monitor Compartment,"Amostra com presença de Fosfato. A Caterpillar recomenda para líquidos com tecnologia OAT atender a especificação CAT EC-1, onde deve ser insento de Fosfato, Borato e Silicato. Informar corretamente o fabricante/modelo do líquido utilizado para melhor avaliação dos resultados. Verificar procedimentos de coleta. Verificar também se o líquido atende as especificações Caterpillar e se caso não atender, trocar para um que atenda os requisitos mínimos de uso.",,,,2033.0,h,2023-10-18T05:35-06:00,"Itaituba, Brazil 68180",2024-03-10T04:05:32-06:00
040-007,7W802676,CAT,777-05,24252.234404199997,mi,2024-03-10T04:05:32-06:00,4559.509480938,h,2023-09-03T00:00Z,SISTEMA HIDRÁULICO,U330-53269-2102,,,,60232.0846767876,usGal,2024-03-10T04:05:32-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,2033.0,h,2023-10-03T06:14:38-06:00,"Itaituba, Brazil 68180",2024-03-10T04:05:32-06:00
040-007,7W802676,CAT,777-05,24252.234404199997,mi,2024-03-10T04:05:32-06:00,4559.509480938,h,2023-09-03T00:00Z,TRANSMISSÃO PS,U330-53269-2100,,,,60232.0846767876,usGal,2024-03-10T04:05:32-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,2033.0,h,2023-10-03T01:59:32-06:00,"Itaituba, Brazil 68180",2024-03-10T04:05:32-06:00
040-007,7W802676,CAT,777-05,24252.234404199997,mi,2024-03-10T04:05:32-06:00,4559.509480938,h,2023-09-03T00:00Z,COMANDO F TRAS ESQ,U330-53269-2103,,,,60232.0846767876,usGal,2024-03-10T04:05:32-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,2033.0,h,2023-10-03T02:00:55-06:00,"Itaituba, Brazil 68180",2024-03-10T04:05:32-06:00
040-007,7W802676,CAT,777-05,24252.234404199997,mi,2024-03-10T04:05:32-06:00,4559.509480938,h,2023-09-03T00:00Z,RODA DIANT DIR,U330-53269-2097,,,,60232.0846767876,usGal,2024-03-10T04:05:32-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste nos rolamentos. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,2033.0,h,2023-10-03T01:58:29-06:00,"Itaituba, Brazil 68180",2024-03-10T04:05:32-06:00
040-007,7W802676,CAT,777-05,24252.234404199997,mi,2024-03-10T04:05:32-06:00,4559.509480938,h,2023-09-03T00:00Z,COMANDO F TRAS DIR,U330-53269-2101,,,,60232.0846767876,usGal,2024-03-10T04:05:32-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,2033.0,h,2023-10-03T01:59:46-06:00,"Itaituba, Brazil 68180",2024-03-10T04:05:32-06:00
040-007,7W802676,CAT,777-05,24252.234404199997,mi,2024-03-10T04:05:32-06:00,4559.509480938,h,2023-09-03T00:00Z,RODA DIANT ESQ,U330-53269-2099,,,,60232.0846767876,usGal,2024-03-10T04:05:32-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste nos rolamentos. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,2033.0,h,2023-10-03T01:59:19-06:00,"Itaituba, Brazil 68180",2024-03-10T04:05:32-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2023-09-02T00:00Z,SISTEMA HIDRÁULICO,U330-53269-2107,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,Monitor Compartment,"A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros. Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Não é necessário trocar o óleo. Nova amostra em intervalo regular.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,2087.0,h,2023-10-04T00:59:09-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2023-09-02T00:00Z,SISTEMA DE DIREÇÃO,U330-53269-2106,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,Nível normal de desgaste. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,2087.0,h,2023-10-04T00:58:52-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2023-09-02T00:00Z,RADIADOR,U060-53286-9144,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,Action Required,"Amostra apresentou espuma excessiva que pode causar oxidação dos componentes e diminuição da capacidade de transferência de calor. Verificar se o sistema foi lavado recentemente, utilização de limpador de radiador e adição de líquido. Adicionar detergente anti-espuma ou fazer drenagem de 50% e completar com o mesmo tipo de líquido. Amostra com presença de Fosfato. A Caterpillar recomenda para líquidos com tecnologia OAT atender a especificação CAT EC-1, onde deve ser insento de Fosfato, Borato e Silicato. Informar corretamente o fabricante/modelo do líquido utilizado para melhor avaliação dos resultados.",,,,2087.0,h,2023-10-19T01:32:16-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2023-09-02T00:00Z,RODA DIANT ESQ,U330-53269-2111,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,2087.0,h,2023-10-04T01:00-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2023-09-02T00:00Z,RODA DIANT DIR,U330-53269-2112,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,2087.0,h,2023-10-04T01:00:49-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2023-09-02T00:00Z,TRANSMISSÃO PS,U330-53269-2110,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,2087.0,h,2023-10-03T02:03:41-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2023-09-02T00:00Z,MOTOR,U330-53269-2114,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,Monitor Compartment,"Amostra apresentou baixa viscosidade em relação ao tipo de óleo informado. Essa condição pode causar falha na lubrificação e desgaste dos componentes internos, evidenciado pelo teor de Cobre. Verificar na inspeção diária excesso de operação em marcha lenta e consumo de óleo motor. Na próxima revisão verificar sistema de injeção (ajuste, danos nas vedações/desempenho dos bicos/unidades injetoras), bomba de transferência e pressão de óleo motor.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,2087.0,h,2023-10-04T01:01:40-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2023-09-02T00:00Z,COMANDO F TRAS DIR,U330-53269-2109,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,2087.0,h,2023-10-03T02:03:09-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2023-09-02T00:00Z,COMANDO F TRAS ESQ,U330-53269-2113,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,2087.0,h,2023-10-03T02:04-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2023-09-02T00:00Z,DIFERENCIAL TRASEIRO,U330-53269-2108,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,Monitor Compartment,"O resultado da contagem de partículas é considerado alto para o compartimento. Níveis elevados de contaminação por partículas podem afetar o desempenho do sistema, gerar desgaste abrasivo e danificar componentes. Recomenda-se avaliar e eliminar as possíveis fontes de contaminação. Realize a filtragem da carga de fluido até atingir o nível de limpeza recomendado (ISO 4406 -/18/15). Mantenha o programa de análises regularmente, amostrando em intervalos regulares.",,,,2087.0,h,2023-10-04T00:59:43-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
055-002,NN500199,CAT,16,11835.4398483,mi,2024-03-09T20:39:45-06:00,4036.561840358,h,2023-09-01T00:00Z,RODA DIANT ESQ,U330-53269-2120,,,,34593.7268434784,usGal,2024-03-09T20:39:45-06:00,Action Required,"O teor de Ferro pode indicar desgaste nos rolamentos. Verificar imediatamente presença de limalhas, ruídos anormais e folga de ajuste dos rolamentos. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra na metade do período normal de coleta.  Informar as horas do óleo pois esta informação interfere na avaliação.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,1445.0,h,2023-10-03T02:08:24-06:00,"Itaituba, Brazil 68180",2024-03-09T20:39:45-06:00
055-002,NN500199,CAT,16,11835.4398483,mi,2024-03-09T20:39:45-06:00,4036.561840358,h,2023-09-01T00:00Z,RODA DIANT DIR,U330-53269-2121,,,,34593.7268434784,usGal,2024-03-09T20:39:45-06:00,Action Required,"O teor de Ferro associado a traços de limalhas ferrosas pode indicar desgaste nos rolamentos. Verificar imediatamente presença de limalhas, ruídos anormais e folga de ajuste dos rolamentos. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra na metade do período normal de coleta.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar as horas do óleo pois esta informação interfere na avaliação.",,,,1445.0,h,2023-10-03T02:09:21-06:00,"Itaituba, Brazil 68180",2024-03-09T20:39:45-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2023-08-30T00:00Z,MOTOR,U330-53269-2118,,,,,,,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,2091.0,h,2023-10-03T02:06:15-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2023-08-30T00:00Z,SISTEMA HIDRÁULICO,U330-53269-2115,,,,,,,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,2091.0,h,2023-10-04T01:01:54-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2023-08-30T00:00Z,COMANDO F TRAS DIR,U330-53269-2116,,,,,,,Monitor Compartment,A amostra apresentou impurezas na análise visual.  Verificar na inspeção diária danos nas vedações e ruídos anormais. Na próxima revisão verificar o procedimento de coleta.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,2091.0,h,2023-10-04T03:16:55-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2023-08-30T00:00Z,RADIADOR,U060-53286-9123,,,,,,,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,2091.0,h,2023-10-17T06:33:09-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2023-08-30T00:00Z,COMANDO GIRO,U330-53269-2117,,,,,,,Action Required,Os teores de Ferro e Cromo podem indicar desgastes em engrenagens e rolamentos. Verificar imediatamente presença de limalhas e ruídos anormais. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,2091.0,h,2023-10-03T02:04:24-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2023-08-30T00:00Z,COMANDO F TRAS ESQ,U330-53269-2119,,,,,,,Monitor Compartment,A amostra apresentou impurezas na análise visual.  Verificar na inspeção diária danos nas vedações e ruídos anormais. Na próxima revisão verificar o procedimento de coleta.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,2091.0,h,2023-10-03T02:07:11-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-002,L9T01216,CAT,420,,,,,,2023-08-29T00:00Z,COMANDO F TRAS DIR,U330-53262-2419,,,,,,,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,1094.0,h,2023-09-22T09:12:04-06:00,,
021-002,L9T01216,CAT,420,,,,,,2023-08-29T00:00Z,COMANDO F TRAS ESQ,U330-53262-2421,,,,,,,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,1094.0,h,2023-09-22T08:48:32-06:00,,
021-002,L9T01216,CAT,420,,,,,,2023-08-29T00:00Z,RADIADOR,U060-53265-9245,,,,,,,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,1094.0,h,2023-09-26T08:19:19-06:00,,
021-002,L9T01216,CAT,420,,,,,,2023-08-29T00:00Z,TRANSMISSÃO,U330-53262-2418,,,,,,,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,1094.0,h,2023-09-25T02:42:54-06:00,,
021-002,L9T01216,CAT,420,,,,,,2023-08-29T00:00Z,COMANDO F DIANT DIR,U330-53262-2424,,,,,,,No Action Required,Nível normal de desgaste. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,1094.0,h,2023-09-22T08:49:07-06:00,,
021-002,L9T01216,CAT,420,,,,,,2023-08-29T00:00Z,COMANDO F DIANT ESQ,U330-53262-2422,,,,,,,No Action Required,Nível normal de desgaste. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,1094.0,h,2023-09-22T08:48:53-06:00,,
021-002,L9T01216,CAT,420,,,,,,2023-08-29T00:00Z,DIFERENCIAL DIANTEIRO,U330-53262-2417,,,,,,,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas na análise visual. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas, procedimentos de coleta e desgaste prematuro de engrenagens. É indicado realizar descontaminação por “flushing”ou filtragem do óleo.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,1094.0,h,2023-09-22T09:11:45-06:00,,
021-002,L9T01216,CAT,420,,,,,,2023-08-29T00:00Z,DIFERENCIAL TRASEIRO,U330-53262-2425,,,,,,,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,1094.0,h,2023-09-22T08:49:14-06:00,,
021-002,L9T01216,CAT,420,,,,,,2023-08-29T00:00Z,SISTEMA HIDRÁULICO,U330-53262-2420,,,,,,,Monitor Compartment,"A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros. Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Não é necessário trocar o óleo. Nova amostra em intervalo regular.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,1094.0,h,2023-09-25T02:43:36-06:00,,
021-002,L9T01216,CAT,420,,,,,,2023-08-29T00:00Z,MOTOR,U330-53262-2423,,,,,,,No Action Required,Nível normal de desgaste. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,1094.0,h,2023-09-22T08:49-06:00,,
060-001,3F300693,CAT,730,27515.6748962,mi,2024-03-09T14:49:09-06:00,6706.1975871760005,h,2023-08-28T00:00Z,COMANDO F TRAS ESQ,U330-53262-2445,,,,36804.1003560816,usGal,2024-03-09T14:49:09-06:00,Monitor Compartment,O teor de Cobre pode indicar desgaste em buchas e arruelas de encosto. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Verificar horas do óleo e componente. Estão discrepantes.,,,,0.0,h,2023-09-22T03:58:17-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:09-06:00
060-001,3F300693,CAT,730,27515.6748962,mi,2024-03-09T14:49:09-06:00,6706.1975871760005,h,2023-08-28T00:00Z,TRANSMISSÃO PS,U330-53262-2442,,,,36804.1003560816,usGal,2024-03-09T14:49:09-06:00,Monitor Compartment,"Amostra apresentou redução da viscosidade em relação ao histórico, o que pode sinalizar transferência de óleo, informação ou adição incorreta de óleo. A amostra apresentou impurezas na análise visual impossibilitando a contagem de partículas (Código ISO recomendado -/18/15). Verificar na inspeção diária aumento no nível de óleo e procedimento de manutenção. Na próxima revisão verificar danos em vedações. Confirmar o tipo de óleo informado e utilizado.  Trocar o óleo e coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,3976.0,h,2023-09-22T08:53:22-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:09-06:00
060-001,3F300693,CAT,730,27515.6748962,mi,2024-03-09T14:49:09-06:00,6706.1975871760005,h,2023-08-28T00:00Z,COMANDO F CENT DIR,U330-53262-2438,,,,36804.1003560816,usGal,2024-03-09T14:49:09-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,0.0,h,2023-09-22T08:52:24-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:09-06:00
060-001,3F300693,CAT,730,27515.6748962,mi,2024-03-09T14:49:09-06:00,6706.1975871760005,h,2023-08-28T00:00Z,DIFERENCIAL TRASEIRO,U330-53262-2444,,,,36804.1003560816,usGal,2024-03-09T14:49:09-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,0.0,h,2023-09-22T08:53:31-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:09-06:00
060-001,3F300693,CAT,730,27515.6748962,mi,2024-03-09T14:49:09-06:00,6706.1975871760005,h,2023-08-28T00:00Z,COMANDO F TRAS DIR,U330-53262-2446,,,,36804.1003560816,usGal,2024-03-09T14:49:09-06:00,Monitor Compartment,O teor de Cobre pode indicar desgaste em buchas e arruelas de encosto. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Verificar horas do óleo e componente. Estão discrepantes.,,,,0.0,h,2023-09-22T03:58:41-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:09-06:00
060-001,3F300693,CAT,730,27515.6748962,mi,2024-03-09T14:49:09-06:00,6706.1975871760005,h,2023-08-28T00:00Z,SISTEMA HIDRÁULICO,U330-53262-2447,,,,36804.1003560816,usGal,2024-03-09T14:49:09-06:00,Monitor Compartment,"O resultado da contagem de partículas acima de -/18/15 é considerado alto para sistemas hidráulicos. Níveis elevados de contaminação por partículas podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Não é necessário trocar o óleo. Nova amostra em intervalo regular.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar as horas do componente para melhor acompanhamento.",,,,0.0,h,2023-09-25T02:48:28-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:09-06:00
060-001,3F300693,CAT,730,27515.6748962,mi,2024-03-09T14:49:09-06:00,6706.1975871760005,h,2023-08-28T00:00Z,COMANDO F DIANT DIR,U330-53262-2440,,,,36804.1003560816,usGal,2024-03-09T14:49:09-06:00,Action Required,O teor de Cobre pode indicar desgaste em buchas e arruelas de encosto. Verificar imediatamente presença de limalhas e ruídos anormais. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Verificar horas do óleo e componente. Estão discrepantes.,,,,0.0,h,2023-09-22T03:55:29-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:09-06:00
060-001,3F300693,CAT,730,27515.6748962,mi,2024-03-09T14:49:09-06:00,6706.1975871760005,h,2023-08-28T00:00Z,DIFERENCIAL DIANTEIRO,U330-53262-2436,,,,36804.1003560816,usGal,2024-03-09T14:49:09-06:00,Action Required,O teor de Cobre pode indicar desgaste em buchas e arruelas de encosto. Verificar imediatamente presença de limalhas e ruídos anormais. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Verificar horas do óleo e componente. Estão discrepantes.,,,,0.0,h,2023-09-22T03:54:25-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:09-06:00
